Gen 161 | Best Fitness = 33.179
Gen 162 | Best Fitness = 33.179
Gen 163 | Best Fitness = 33.179
Gen 164 | Best Fitness = 33.189
Gen 165 | Best Fitness = 33.189
Gen 166 | Best Fitness = 33.279
Gen 167 | Best Fitness = 33.279
Gen 168 | Best Fitness = 33.313
Gen 169 | Best Fitness = 33.327
Gen 170 | Best Fitness = 33.340
Gen 171 | Best Fitness = 33.340
Gen 172 | Best Fitness = 33.340
Gen 173 | Best Fitness = 33.395
Gen 174 | Best Fitness = 33.529
Gen 175 | Best Fitness = 33.568
Gen 176 | Best Fitness = 33.568
Gen 177 | Best Fitness = 33.568
Gen 178 | Best Fitness = 33.568
Gen 179 | Best Fitness = 33.568
Gen 180 | Best Fitness = 33.568
Gen 181 | Best Fitness = 33.607
Gen 182 | Best Fitness = 33.673
Gen 183 | Best Fitness = 33.673
Gen 184 | Best Fitness = 33.893
Gen 185 | Best Fitness = 33.893
Gen 186 | Best Fitness = 33.893
Gen 187 | Best Fitness = 33.893
Gen 188 | Best Fitness = 33.893
Gen 189 | Best Fitness = 33.943
Gen 190 | Best Fitness = 34.293
Gen 191 | Best Fitness = 34.293
Gen 192 | Best Fitness = 34.293
Gen 193 | Best Fitness = 34.293
Gen 194 | Best Fitness = 34.311
Gen 195 | Best Fitness = 34.314
Gen 196 | Best Fitness = 34.332
Gen 197 | Best Fitness = 34.332
Gen 198 | Best Fitness = 34.332
Gen 199 | Best Fitness = 34.333
Gen 200 | Best Fitness = 34.358

======== GA RUN 37 of 50 ========
Gen 1 | Best Fitness = 15.009
Gen 2 | Best Fitness = 15.009
Gen 3 | Best Fitness = 22.613
Gen 4 | Best Fitness = 24.177
Gen 5 | Best Fitness = 24.177
Gen 6 | Best Fitness = 24.199
Gen 7 | Best Fitness = 24.199
Gen 8 | Best Fitness = 24.705
Gen 9 | Best Fitness = 25.594
Gen 10 | Best Fitness = 25.594
Gen 11 | Best Fitness = 25.594
Gen 12 | Best Fitness = 25.594
Gen 13 | Best Fitness = 25.594
Gen 14 | Best Fitness = 26.314
Gen 15 | Best Fitness = 26.751
Gen 16 | Best Fitness = 27.177
Gen 17 | Best Fitness = 27.425
Gen 18 | Best Fitness = 27.425
Gen 19 | Best Fitness = 27.635
Gen 20 | Best Fitness = 27.734
Gen 21 | Best Fitness = 27.734
Gen 22 | Best Fitness = 27.734
Gen 23 | Best Fitness = 27.784
Gen 24 | Best Fitness = 27.784
Gen 25 | Best Fitness = 27.929
Gen 26 | Best Fitness = 28.037
Gen 27 | Best Fitness = 28.037
Gen 28 | Best Fitness = 28.047
Gen 29 | Best Fitness = 28.105
Gen 30 | Best Fitness = 28.105
Gen 31 | Best Fitness = 28.105
Gen 32 | Best Fitness = 28.105
Gen 33 | Best Fitness = 28.140
Gen 34 | Best Fitness = 28.165
Gen 35 | Best Fitness = 28.234
Gen 36 | Best Fitness = 28.234
Gen 37 | Best Fitness = 28.234
Gen 38 | Best Fitness = 28.234
Gen 39 | Best Fitness = 28.257
Gen 40 | Best Fitness = 28.271
Gen 41 | Best Fitness = 28.295
Gen 42 | Best Fitness = 28.339
Gen 43 | Best Fitness = 28.339
Gen 44 | Best Fitness = 28.339
Gen 45 | Best Fitness = 28.339
Gen 46 | Best Fitness = 28.339
Gen 47 | Best Fitness = 28.341
Gen 48 | Best Fitness = 28.354
Gen 49 | Best Fitness = 28.358
Gen 50 | Best Fitness = 28.372
Gen 51 | Best Fitness = 28.372
Gen 52 | Best Fitness = 28.383
Gen 53 | Best Fitness = 28.439
Gen 54 | Best Fitness = 28.439
Gen 55 | Best Fitness = 28.462
Gen 56 | Best Fitness = 28.462
Gen 57 | Best Fitness = 28.462
Gen 58 | Best Fitness = 28.480
Gen 59 | Best Fitness = 28.515
Gen 60 | Best Fitness = 28.519
Gen 61 | Best Fitness = 28.561
Gen 62 | Best Fitness = 28.561
Gen 63 | Best Fitness = 28.561
Gen 64 | Best Fitness = 28.561
Gen 65 | Best Fitness = 28.681
Gen 66 | Best Fitness = 28.683
Gen 67 | Best Fitness = 28.718
Gen 68 | Best Fitness = 28.734
Gen 69 | Best Fitness = 28.734
Gen 70 | Best Fitness = 28.736
Gen 71 | Best Fitness = 28.738
Gen 72 | Best Fitness = 28.769
Gen 73 | Best Fitness = 28.769
Gen 74 | Best Fitness = 28.775
Gen 75 | Best Fitness = 28.797
Gen 76 | Best Fitness = 28.820
Gen 77 | Best Fitness = 28.820
Gen 78 | Best Fitness = 28.820
Gen 79 | Best Fitness = 28.826
Gen 80 | Best Fitness = 28.864
Gen 81 | Best Fitness = 28.868
Gen 82 | Best Fitness = 28.875
Gen 83 | Best Fitness = 28.875
Gen 84 | Best Fitness = 29.055
Gen 85 | Best Fitness = 29.055
Gen 86 | Best Fitness = 29.055
Gen 87 | Best Fitness = 29.129
Gen 88 | Best Fitness = 29.162
Gen 89 | Best Fitness = 29.162
Gen 90 | Best Fitness = 29.177
Gen 91 | Best Fitness = 29.177
Gen 92 | Best Fitness = 29.194
Gen 93 | Best Fitness = 29.281
Gen 94 | Best Fitness = 29.281
Gen 95 | Best Fitness = 29.339
Gen 96 | Best Fitness = 29.339
Gen 97 | Best Fitness = 29.339
Gen 98 | Best Fitness = 29.396
Gen 99 | Best Fitness = 29.396
Gen 100 | Best Fitness = 29.401
Gen 101 | Best Fitness = 29.416
Gen 102 | Best Fitness = 29.558
Gen 103 | Best Fitness = 29.577
Gen 104 | Best Fitness = 29.577
Gen 105 | Best Fitness = 29.647
Gen 106 | Best Fitness = 29.693
Gen 107 | Best Fitness = 29.693
Gen 108 | Best Fitness = 29.745
Gen 109 | Best Fitness = 29.745
Gen 110 | Best Fitness = 29.812
Gen 111 | Best Fitness = 29.812
Gen 112 | Best Fitness = 29.842
Gen 113 | Best Fitness = 29.842
Gen 114 | Best Fitness = 29.982
Gen 115 | Best Fitness = 29.982
Gen 116 | Best Fitness = 30.006
Gen 117 | Best Fitness = 30.093
Gen 118 | Best Fitness = 30.106
Gen 119 | Best Fitness = 30.106
Gen 120 | Best Fitness = 30.195
Gen 121 | Best Fitness = 30.205
Gen 122 | Best Fitness = 30.210
Gen 123 | Best Fitness = 30.210
Gen 124 | Best Fitness = 30.210
Gen 125 | Best Fitness = 30.254
Gen 126 | Best Fitness = 30.254
Gen 127 | Best Fitness = 30.263
Gen 128 | Best Fitness = 30.322
Gen 129 | Best Fitness = 30.322
Gen 130 | Best Fitness = 30.322
Gen 131 | Best Fitness = 30.341
Gen 132 | Best Fitness = 30.427
Gen 133 | Best Fitness = 30.427
Gen 134 | Best Fitness = 30.445
Gen 135 | Best Fitness = 30.445
Gen 136 | Best Fitness = 30.447
Gen 137 | Best Fitness = 30.447
Gen 138 | Best Fitness = 30.452
Gen 139 | Best Fitness = 30.458
Gen 140 | Best Fitness = 30.515
Gen 141 | Best Fitness = 30.540
Gen 142 | Best Fitness = 30.701
Gen 143 | Best Fitness = 30.701
Gen 144 | Best Fitness = 30.701
Gen 145 | Best Fitness = 30.701
Gen 146 | Best Fitness = 30.756
Gen 147 | Best Fitness = 30.762
Gen 148 | Best Fitness = 30.762
Gen 149 | Best Fitness = 30.844
Gen 150 | Best Fitness = 30.883
Gen 151 | Best Fitness = 30.990
Gen 152 | Best Fitness = 30.990
Gen 153 | Best Fitness = 31.007
Gen 154 | Best Fitness = 31.007
Gen 155 | Best Fitness = 31.007
Gen 156 | Best Fitness = 31.026
Gen 157 | Best Fitness = 31.039
Gen 158 | Best Fitness = 31.249
Gen 159 | Best Fitness = 31.387
Gen 160 | Best Fitness = 31.387
Gen 161 | Best Fitness = 31.387
Gen 162 | Best Fitness = 31.496
Gen 163 | Best Fitness = 31.496
Gen 164 | Best Fitness = 31.496
Gen 165 | Best Fitness = 31.496
Gen 166 | Best Fitness = 31.530
Gen 167 | Best Fitness = 31.538
Gen 168 | Best Fitness = 31.809
Gen 169 | Best Fitness = 31.809
Gen 170 | Best Fitness = 31.809
Gen 171 | Best Fitness = 31.809
Gen 172 | Best Fitness = 31.845
Gen 173 | Best Fitness = 31.852
Gen 174 | Best Fitness = 31.929
Gen 175 | Best Fitness = 31.929
Gen 176 | Best Fitness = 31.929
Gen 177 | Best Fitness = 31.941
Gen 178 | Best Fitness = 32.004
Gen 179 | Best Fitness = 32.124
Gen 180 | Best Fitness = 32.124
Gen 181 | Best Fitness = 32.124
Gen 182 | Best Fitness = 32.132
Gen 183 | Best Fitness = 32.132
Gen 184 | Best Fitness = 32.241
Gen 185 | Best Fitness = 32.241
Gen 186 | Best Fitness = 32.268
Gen 187 | Best Fitness = 32.284
Gen 188 | Best Fitness = 32.324
Gen 189 | Best Fitness = 32.422
Gen 190 | Best Fitness = 32.442
Gen 191 | Best Fitness = 32.447
Gen 192 | Best Fitness = 32.501
Gen 193 | Best Fitness = 32.516
Gen 194 | Best Fitness = 32.563
Gen 195 | Best Fitness = 32.563
Gen 196 | Best Fitness = 32.608
Gen 197 | Best Fitness = 32.649
Gen 198 | Best Fitness = 32.821
Gen 199 | Best Fitness = 32.821
Gen 200 | Best Fitness = 32.821

======== GA RUN 38 of 50 ========
Gen 1 | Best Fitness = 4.665
Gen 2 | Best Fitness = 4.665
Gen 3 | Best Fitness = 6.193
Gen 4 | Best Fitness = 11.593
Gen 5 | Best Fitness = 17.141
Gen 6 | Best Fitness = 17.141
Gen 7 | Best Fitness = 23.091
Gen 8 | Best Fitness = 24.142
Gen 9 | Best Fitness = 24.142
Gen 10 | Best Fitness = 26.203
Gen 11 | Best Fitness = 26.203
Gen 12 | Best Fitness = 26.203
Gen 13 | Best Fitness = 26.413
Gen 14 | Best Fitness = 26.413
Gen 15 | Best Fitness = 26.413
Gen 16 | Best Fitness = 27.755
Gen 17 | Best Fitness = 27.755
Gen 18 | Best Fitness = 27.755
Gen 19 | Best Fitness = 27.879
Gen 20 | Best Fitness = 27.879
Gen 21 | Best Fitness = 27.977
Gen 22 | Best Fitness = 28.022
Gen 23 | Best Fitness = 28.022
Gen 24 | Best Fitness = 28.115
Gen 25 | Best Fitness = 28.115
Gen 26 | Best Fitness = 28.211
Gen 27 | Best Fitness = 28.433
Gen 28 | Best Fitness = 28.433
Gen 29 | Best Fitness = 28.433
Gen 30 | Best Fitness = 28.433
Gen 31 | Best Fitness = 28.456
Gen 32 | Best Fitness = 28.456
Gen 33 | Best Fitness = 28.456
Gen 34 | Best Fitness = 28.456
Gen 35 | Best Fitness = 28.712
Gen 36 | Best Fitness = 28.712
Gen 37 | Best Fitness = 28.712
Gen 38 | Best Fitness = 28.712
Gen 39 | Best Fitness = 28.712
Gen 40 | Best Fitness = 28.753
Gen 41 | Best Fitness = 28.753
Gen 42 | Best Fitness = 28.753
Gen 43 | Best Fitness = 28.774
Gen 44 | Best Fitness = 28.774
Gen 45 | Best Fitness = 28.774
Gen 46 | Best Fitness = 28.806
Gen 47 | Best Fitness = 28.806
Gen 48 | Best Fitness = 28.806
Gen 49 | Best Fitness = 28.806
Gen 50 | Best Fitness = 28.810
Gen 51 | Best Fitness = 28.819
Gen 52 | Best Fitness = 28.826
Gen 53 | Best Fitness = 28.837
Gen 54 | Best Fitness = 28.861
Gen 55 | Best Fitness = 28.861
Gen 56 | Best Fitness = 28.861
Gen 57 | Best Fitness = 28.870
Gen 58 | Best Fitness = 28.870
Gen 59 | Best Fitness = 28.887
Gen 60 | Best Fitness = 28.920
Gen 61 | Best Fitness = 28.920
Gen 62 | Best Fitness = 28.932
Gen 63 | Best Fitness = 28.949
Gen 64 | Best Fitness = 28.989
Gen 65 | Best Fitness = 28.989
Gen 66 | Best Fitness = 28.989
Gen 67 | Best Fitness = 29.128
Gen 68 | Best Fitness = 29.128
Gen 69 | Best Fitness = 29.128
Gen 70 | Best Fitness = 29.128
Gen 71 | Best Fitness = 29.141
Gen 72 | Best Fitness = 29.141
Gen 73 | Best Fitness = 29.212
Gen 74 | Best Fitness = 29.212
Gen 75 | Best Fitness = 29.212
Gen 76 | Best Fitness = 29.212
Gen 77 | Best Fitness = 29.281
Gen 78 | Best Fitness = 29.281
Gen 79 | Best Fitness = 29.281
Gen 80 | Best Fitness = 29.309
Gen 81 | Best Fitness = 29.338
Gen 82 | Best Fitness = 29.362
Gen 83 | Best Fitness = 29.362
Gen 84 | Best Fitness = 29.362
Gen 85 | Best Fitness = 29.455
Gen 86 | Best Fitness = 29.461
Gen 87 | Best Fitness = 29.477
Gen 88 | Best Fitness = 29.477
Gen 89 | Best Fitness = 29.501
Gen 90 | Best Fitness = 29.501
Gen 91 | Best Fitness = 29.527
Gen 92 | Best Fitness = 29.527
Gen 93 | Best Fitness = 29.578
Gen 94 | Best Fitness = 29.602
Gen 95 | Best Fitness = 29.602
Gen 96 | Best Fitness = 29.602
Gen 97 | Best Fitness = 29.641
Gen 98 | Best Fitness = 29.641
Gen 99 | Best Fitness = 29.651
Gen 100 | Best Fitness = 29.671
Gen 101 | Best Fitness = 29.671
Gen 102 | Best Fitness = 29.671
Gen 103 | Best Fitness = 29.672
Gen 104 | Best Fitness = 29.704
Gen 105 | Best Fitness = 29.704
Gen 106 | Best Fitness = 29.787
Gen 107 | Best Fitness = 29.846
Gen 108 | Best Fitness = 29.846
Gen 109 | Best Fitness = 29.903
Gen 110 | Best Fitness = 29.903
Gen 111 | Best Fitness = 29.903
Gen 112 | Best Fitness = 29.903
Gen 113 | Best Fitness = 29.916
Gen 114 | Best Fitness = 29.916
Gen 115 | Best Fitness = 29.921
Gen 116 | Best Fitness = 29.921
Gen 117 | Best Fitness = 29.927
Gen 118 | Best Fitness = 29.936
Gen 119 | Best Fitness = 29.952
Gen 120 | Best Fitness = 29.952
Gen 121 | Best Fitness = 29.957
Gen 122 | Best Fitness = 29.957
Gen 123 | Best Fitness = 29.958
Gen 124 | Best Fitness = 29.958
Gen 125 | Best Fitness = 30.010
Gen 126 | Best Fitness = 30.010
Gen 127 | Best Fitness = 30.030
Gen 128 | Best Fitness = 30.030
Gen 129 | Best Fitness = 30.049
Gen 130 | Best Fitness = 30.064
Gen 131 | Best Fitness = 30.064
Gen 132 | Best Fitness = 30.099
Gen 133 | Best Fitness = 30.099
Gen 134 | Best Fitness = 30.147
Gen 135 | Best Fitness = 30.147
Gen 136 | Best Fitness = 30.171
Gen 137 | Best Fitness = 30.171
Gen 138 | Best Fitness = 30.171
Gen 139 | Best Fitness = 30.187
Gen 140 | Best Fitness = 30.187
Gen 141 | Best Fitness = 30.195
Gen 142 | Best Fitness = 30.217
Gen 143 | Best Fitness = 30.223
Gen 144 | Best Fitness = 30.269
Gen 145 | Best Fitness = 30.296
Gen 146 | Best Fitness = 30.296
Gen 147 | Best Fitness = 30.296
Gen 148 | Best Fitness = 30.299
Gen 149 | Best Fitness = 30.307
Gen 150 | Best Fitness = 30.345
Gen 151 | Best Fitness = 30.345
Gen 152 | Best Fitness = 30.345
Gen 153 | Best Fitness = 30.361
Gen 154 | Best Fitness = 30.369
Gen 155 | Best Fitness = 30.369
Gen 156 | Best Fitness = 30.369
Gen 157 | Best Fitness = 30.408
Gen 158 | Best Fitness = 30.458
Gen 159 | Best Fitness = 30.458
Gen 160 | Best Fitness = 30.458
Gen 161 | Best Fitness = 30.458
Gen 162 | Best Fitness = 30.458
Gen 163 | Best Fitness = 30.458
Gen 164 | Best Fitness = 30.479
Gen 165 | Best Fitness = 30.479
Gen 166 | Best Fitness = 30.479
Gen 167 | Best Fitness = 30.479
Gen 168 | Best Fitness = 30.479
Gen 169 | Best Fitness = 30.493
Gen 170 | Best Fitness = 30.493
Gen 171 | Best Fitness = 30.615
Gen 172 | Best Fitness = 30.615
Gen 173 | Best Fitness = 30.615
Gen 174 | Best Fitness = 30.615
Gen 175 | Best Fitness = 30.615
Gen 176 | Best Fitness = 30.633
Gen 177 | Best Fitness = 30.633
Gen 178 | Best Fitness = 30.689
Gen 179 | Best Fitness = 30.689
Gen 180 | Best Fitness = 30.689
Gen 181 | Best Fitness = 30.689
Gen 182 | Best Fitness = 30.737
Gen 183 | Best Fitness = 30.737
Gen 184 | Best Fitness = 30.737
Gen 185 | Best Fitness = 30.738
Gen 186 | Best Fitness = 30.738
Gen 187 | Best Fitness = 30.747
Gen 188 | Best Fitness = 30.955
Gen 189 | Best Fitness = 30.955
Gen 190 | Best Fitness = 30.955
Gen 191 | Best Fitness = 30.955
Gen 192 | Best Fitness = 30.964
Gen 193 | Best Fitness = 30.964
Gen 194 | Best Fitness = 30.964
Gen 195 | Best Fitness = 30.982
Gen 196 | Best Fitness = 30.982
Gen 197 | Best Fitness = 30.982
Gen 198 | Best Fitness = 31.020
Gen 199 | Best Fitness = 31.020
Gen 200 | Best Fitness = 31.056

======== GA RUN 39 of 50 ========
Gen 1 | Best Fitness = 5.764
Gen 2 | Best Fitness = 5.764
Gen 3 | Best Fitness = 22.331
Gen 4 | Best Fitness = 22.459
Gen 5 | Best Fitness = 25.433
Gen 6 | Best Fitness = 25.458
Gen 7 | Best Fitness = 25.538
Gen 8 | Best Fitness = 26.125
Gen 9 | Best Fitness = 26.125
Gen 10 | Best Fitness = 26.125
Gen 11 | Best Fitness = 26.125
Gen 12 | Best Fitness = 26.125
Gen 13 | Best Fitness = 26.452
Gen 14 | Best Fitness = 26.500
Gen 15 | Best Fitness = 26.500
Gen 16 | Best Fitness = 27.034
Gen 17 | Best Fitness = 27.034
Gen 18 | Best Fitness = 27.034
Gen 19 | Best Fitness = 27.034
Gen 20 | Best Fitness = 27.357
Gen 21 | Best Fitness = 27.357
Gen 22 | Best Fitness = 27.357
Gen 23 | Best Fitness = 27.357
Gen 24 | Best Fitness = 27.357
Gen 25 | Best Fitness = 27.357
Gen 26 | Best Fitness = 27.418
Gen 27 | Best Fitness = 27.418
Gen 28 | Best Fitness = 27.656
Gen 29 | Best Fitness = 27.656
Gen 30 | Best Fitness = 27.656
Gen 31 | Best Fitness = 27.656
Gen 32 | Best Fitness = 27.696
Gen 33 | Best Fitness = 27.835
Gen 34 | Best Fitness = 27.835
Gen 35 | Best Fitness = 27.835
Gen 36 | Best Fitness = 27.884
Gen 37 | Best Fitness = 27.884
Gen 38 | Best Fitness = 27.884
Gen 39 | Best Fitness = 27.884
Gen 40 | Best Fitness = 27.884
Gen 41 | Best Fitness = 28.076
Gen 42 | Best Fitness = 28.076
Gen 43 | Best Fitness = 28.076
Gen 44 | Best Fitness = 28.076
Gen 45 | Best Fitness = 28.315
Gen 46 | Best Fitness = 28.315
Gen 47 | Best Fitness = 28.315
Gen 48 | Best Fitness = 28.315
Gen 49 | Best Fitness = 28.315
Gen 50 | Best Fitness = 28.374
Gen 51 | Best Fitness = 28.374
Gen 52 | Best Fitness = 28.374
Gen 53 | Best Fitness = 28.530
Gen 54 | Best Fitness = 28.530
Gen 55 | Best Fitness = 28.530
Gen 56 | Best Fitness = 28.530
Gen 57 | Best Fitness = 28.530
Gen 58 | Best Fitness = 28.550
Gen 59 | Best Fitness = 28.584
Gen 60 | Best Fitness = 28.587
Gen 61 | Best Fitness = 28.587
Gen 62 | Best Fitness = 28.606
Gen 63 | Best Fitness = 28.708
Gen 64 | Best Fitness = 28.708
Gen 65 | Best Fitness = 28.766
Gen 66 | Best Fitness = 28.785
Gen 67 | Best Fitness = 28.785
Gen 68 | Best Fitness = 28.802
Gen 69 | Best Fitness = 28.802
Gen 70 | Best Fitness = 28.985
Gen 71 | Best Fitness = 28.985
Gen 72 | Best Fitness = 28.985
Gen 73 | Best Fitness = 28.985
Gen 74 | Best Fitness = 28.986
Gen 75 | Best Fitness = 29.036
Gen 76 | Best Fitness = 29.161
Gen 77 | Best Fitness = 29.161
Gen 78 | Best Fitness = 29.161
Gen 79 | Best Fitness = 29.161
Gen 80 | Best Fitness = 29.189
Gen 81 | Best Fitness = 29.201
Gen 82 | Best Fitness = 29.207
Gen 83 | Best Fitness = 29.210
Gen 84 | Best Fitness = 29.210
Gen 85 | Best Fitness = 29.311
Gen 86 | Best Fitness = 29.322
Gen 87 | Best Fitness = 29.400
Gen 88 | Best Fitness = 29.463
Gen 89 | Best Fitness = 29.528
Gen 90 | Best Fitness = 29.528
Gen 91 | Best Fitness = 29.533
Gen 92 | Best Fitness = 29.620
Gen 93 | Best Fitness = 30.021
Gen 94 | Best Fitness = 30.021
Gen 95 | Best Fitness = 30.021
Gen 96 | Best Fitness = 30.021
Gen 97 | Best Fitness = 30.021
Gen 98 | Best Fitness = 30.134
Gen 99 | Best Fitness = 30.188
Gen 100 | Best Fitness = 30.188
Gen 101 | Best Fitness = 30.504
Gen 102 | Best Fitness = 30.504
Gen 103 | Best Fitness = 30.675
Gen 104 | Best Fitness = 30.675
Gen 105 | Best Fitness = 30.675
Gen 106 | Best Fitness = 30.675
Gen 107 | Best Fitness = 30.675
Gen 108 | Best Fitness = 30.675
Gen 109 | Best Fitness = 30.698
Gen 110 | Best Fitness = 30.698
Gen 111 | Best Fitness = 30.733
Gen 112 | Best Fitness = 30.772
Gen 113 | Best Fitness = 30.809
Gen 114 | Best Fitness = 30.839
Gen 115 | Best Fitness = 31.017
Gen 116 | Best Fitness = 31.068
Gen 117 | Best Fitness = 31.169
Gen 118 | Best Fitness = 31.186
Gen 119 | Best Fitness = 31.219
Gen 120 | Best Fitness = 31.219
Gen 121 | Best Fitness = 31.269
Gen 122 | Best Fitness = 31.397
Gen 123 | Best Fitness = 31.397
Gen 124 | Best Fitness = 31.487
Gen 125 | Best Fitness = 31.487
Gen 126 | Best Fitness = 31.487
Gen 127 | Best Fitness = 31.548
Gen 128 | Best Fitness = 31.822
Gen 129 | Best Fitness = 31.822
Gen 130 | Best Fitness = 31.875
Gen 131 | Best Fitness = 31.876
Gen 132 | Best Fitness = 32.119
Gen 133 | Best Fitness = 32.217
Gen 134 | Best Fitness = 32.429
Gen 135 | Best Fitness = 32.429
Gen 136 | Best Fitness = 32.429
Gen 137 | Best Fitness = 32.690
Gen 138 | Best Fitness = 32.690
Gen 139 | Best Fitness = 32.690
Gen 140 | Best Fitness = 32.690
Gen 141 | Best Fitness = 32.715
Gen 142 | Best Fitness = 32.764
Gen 143 | Best Fitness = 32.780
Gen 144 | Best Fitness = 32.867
Gen 145 | Best Fitness = 32.867
Gen 146 | Best Fitness = 33.892
Gen 147 | Best Fitness = 33.892
Gen 148 | Best Fitness = 33.991
Gen 149 | Best Fitness = 33.991
Gen 150 | Best Fitness = 33.991
Gen 151 | Best Fitness = 34.647
Gen 152 | Best Fitness = 34.729
Gen 153 | Best Fitness = 34.755
Gen 154 | Best Fitness = 34.773
Gen 155 | Best Fitness = 34.887
Gen 156 | Best Fitness = 34.887
Gen 157 | Best Fitness = 34.951
Gen 158 | Best Fitness = 34.951
Gen 159 | Best Fitness = 34.982
Gen 160 | Best Fitness = 35.042
Gen 161 | Best Fitness = 35.048
Gen 162 | Best Fitness = 35.116
Gen 163 | Best Fitness = 35.199
Gen 164 | Best Fitness = 35.269
Gen 165 | Best Fitness = 35.275
Gen 166 | Best Fitness = 35.371
Gen 167 | Best Fitness = 35.371
Gen 168 | Best Fitness = 35.465
Gen 169 | Best Fitness = 35.465
Gen 170 | Best Fitness = 35.465
Gen 171 | Best Fitness = 35.627
Gen 172 | Best Fitness = 35.627
Gen 173 | Best Fitness = 35.629
Gen 174 | Best Fitness = 35.629
Gen 175 | Best Fitness = 35.851
Gen 176 | Best Fitness = 35.978
Gen 177 | Best Fitness = 35.978
Gen 178 | Best Fitness = 36.201
Gen 179 | Best Fitness = 36.243
Gen 180 | Best Fitness = 36.412
Gen 181 | Best Fitness = 36.454
Gen 182 | Best Fitness = 36.686
Gen 183 | Best Fitness = 36.686
Gen 184 | Best Fitness = 36.686
Gen 185 | Best Fitness = 36.698
Gen 186 | Best Fitness = 36.713
Gen 187 | Best Fitness = 36.713
Gen 188 | Best Fitness = 36.713
Gen 189 | Best Fitness = 36.739
Gen 190 | Best Fitness = 37.121
Gen 191 | Best Fitness = 37.121
Gen 192 | Best Fitness = 37.249
Gen 193 | Best Fitness = 37.322
Gen 194 | Best Fitness = 37.385
Gen 195 | Best Fitness = 37.385
Gen 196 | Best Fitness = 37.597
Gen 197 | Best Fitness = 37.781
Gen 198 | Best Fitness = 37.809
Gen 199 | Best Fitness = 37.809
Gen 200 | Best Fitness = 38.035

======== GA RUN 40 of 50 ========
Gen 1 | Best Fitness = 12.585
Gen 2 | Best Fitness = 14.337
Gen 3 | Best Fitness = 21.635
Gen 4 | Best Fitness = 25.358
Gen 5 | Best Fitness = 25.358
Gen 6 | Best Fitness = 25.358
Gen 7 | Best Fitness = 26.417
Gen 8 | Best Fitness = 26.417
Gen 9 | Best Fitness = 26.417
Gen 10 | Best Fitness = 26.417
Gen 11 | Best Fitness = 26.417
Gen 12 | Best Fitness = 26.817
Gen 13 | Best Fitness = 26.817
Gen 14 | Best Fitness = 26.817
Gen 15 | Best Fitness = 26.817
Gen 16 | Best Fitness = 26.817
Gen 17 | Best Fitness = 26.817
Gen 18 | Best Fitness = 26.817
Gen 19 | Best Fitness = 26.972
Gen 20 | Best Fitness = 26.972
Gen 21 | Best Fitness = 27.060
Gen 22 | Best Fitness = 27.501
Gen 23 | Best Fitness = 27.704
Gen 24 | Best Fitness = 27.704
Gen 25 | Best Fitness = 27.704
Gen 26 | Best Fitness = 27.797
Gen 27 | Best Fitness = 27.797
Gen 28 | Best Fitness = 27.797
Gen 29 | Best Fitness = 27.797
Gen 30 | Best Fitness = 27.797
Gen 31 | Best Fitness = 27.797
Gen 32 | Best Fitness = 28.016
Gen 33 | Best Fitness = 28.141
Gen 34 | Best Fitness = 28.589
Gen 35 | Best Fitness = 28.589
Gen 36 | Best Fitness = 28.597
Gen 37 | Best Fitness = 28.968
Gen 38 | Best Fitness = 28.968
Gen 39 | Best Fitness = 28.991
Gen 40 | Best Fitness = 29.063
Gen 41 | Best Fitness = 29.063
Gen 42 | Best Fitness = 29.063
Gen 43 | Best Fitness = 29.423
Gen 44 | Best Fitness = 29.505
Gen 45 | Best Fitness = 29.666
Gen 46 | Best Fitness = 29.666
Gen 47 | Best Fitness = 29.703
Gen 48 | Best Fitness = 29.703
Gen 49 | Best Fitness = 29.703
Gen 50 | Best Fitness = 29.811
Gen 51 | Best Fitness = 29.811
Gen 52 | Best Fitness = 29.811
Gen 53 | Best Fitness = 30.001
Gen 54 | Best Fitness = 30.001
Gen 55 | Best Fitness = 30.001
Gen 56 | Best Fitness = 30.001
Gen 57 | Best Fitness = 30.182
Gen 58 | Best Fitness = 30.182
Gen 59 | Best Fitness = 30.182
Gen 60 | Best Fitness = 30.216
Gen 61 | Best Fitness = 30.216
Gen 62 | Best Fitness = 30.238
Gen 63 | Best Fitness = 30.252
Gen 64 | Best Fitness = 30.252
Gen 65 | Best Fitness = 30.299
Gen 66 | Best Fitness = 30.313
Gen 67 | Best Fitness = 30.317
Gen 68 | Best Fitness = 30.441
Gen 69 | Best Fitness = 30.441
Gen 70 | Best Fitness = 30.441
Gen 71 | Best Fitness = 30.574
Gen 72 | Best Fitness = 30.574
Gen 73 | Best Fitness = 30.667
Gen 74 | Best Fitness = 30.667
Gen 75 | Best Fitness = 30.686
Gen 76 | Best Fitness = 30.704
Gen 77 | Best Fitness = 30.768
Gen 78 | Best Fitness = 30.768
Gen 79 | Best Fitness = 30.768
Gen 80 | Best Fitness = 30.788
Gen 81 | Best Fitness = 30.871
Gen 82 | Best Fitness = 30.871
Gen 83 | Best Fitness = 30.871
Gen 84 | Best Fitness = 30.871
Gen 85 | Best Fitness = 30.938
Gen 86 | Best Fitness = 31.108
Gen 87 | Best Fitness = 31.108
Gen 88 | Best Fitness = 31.120
Gen 89 | Best Fitness = 31.176
Gen 90 | Best Fitness = 31.211
Gen 91 | Best Fitness = 31.211
Gen 92 | Best Fitness = 31.247
Gen 93 | Best Fitness = 31.247
